datapath_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nanosec,byte_count_per_nanosec,label
3,103.223.37.80,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,103.71.193.89,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,103.77.214.176,0,10.0.0.3,0,1,0,8,6,0,1,162,0,0,5e-07,1
3,104.189.196.146,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,106.224.155.2,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,106.224.239.146,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,106.63.92.83,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,108.1.4.21,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,108.150.100.225,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,108.59.7.159,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,109.227.144.13,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,11.104.215.116,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,11.136.213.226,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,11.176.228.253,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,11.245.155.219,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,111.11.213.90,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,111.113.194.59,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,111.13.195.84,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,111.162.235.39,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,111.175.4.203,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,111.39.100.226,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,113.75.198.169,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,114.150.227.41,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,115.120.85.100,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,116.155.89.77,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,116.202.29.134,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,116.24.164.18,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,117.247.161.253,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,117.40.77.69,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,119.169.39.167,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,119.2.198.224,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,119.9.99.31,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,12.116.254.127,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,12.207.213.103,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,12.209.194.87,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,12.219.183.92,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,12.41.201.206,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,12.75.176.136,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,120.115.246.121,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,120.151.176.233,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,120.162.124.24,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,120.235.148.156,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,121.213.196.103,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
