datapath_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nanosec,byte_count_per_nanosec,label
1,10.0.0.2,7137,10.0.0.1,0,17,-1,-1,4,0,26,4212,0,0,1.5205776173285198e-05,1
1,10.0.0.2,7138,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,5.848375451263538e-07,1
1,10.0.0.2,7139,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,5.848375451263538e-07,1
1,10.0.0.2,7140,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,5.848375451263538e-07,1
1,10.0.0.2,7141,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.428571428571429e-07,1
1,10.0.0.2,7142,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.893617021276596e-07,1
1,10.0.0.2,7143,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.893617021276596e-07,1
1,10.0.0.2,7144,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.893617021276596e-07,1
1,10.0.0.2,7145,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.893617021276596e-07,1
1,10.0.0.2,7146,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.893617021276596e-07,1
1,10.0.0.2,7147,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.923076923076923e-07,1
1,10.0.0.2,7148,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.923076923076923e-07,1
1,10.0.0.2,7149,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.923076923076923e-07,1
1,10.0.0.2,7150,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.923076923076923e-07,1
1,10.0.0.2,7151,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,6.923076923076923e-07,1
1,10.0.0.2,7152,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7153,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7154,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7155,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7156,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7157,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7158,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7159,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7160,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7161,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7162,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7163,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7164,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7165,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7166,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7167,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,7.570093457943925e-07,1
1,10.0.0.2,7168,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7169,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7170,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7171,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7172,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7173,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7174,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7175,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7176,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7177,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7178,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7179,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7180,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7181,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7182,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7183,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7184,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7185,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7186,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7187,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7188,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7189,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7190,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7191,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,8.4375e-07,1
1,10.0.0.2,7192,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7193,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7194,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7195,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7196,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7197,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7198,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7199,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.1408450704225351e-06,1
1,10.0.0.2,7200,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.3064516129032259e-06,1
1,10.0.0.2,7201,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.3064516129032259e-06,1
1,10.0.0.2,7202,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.3064516129032259e-06,1
1,10.0.0.2,7203,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.3064516129032259e-06,1
1,10.0.0.2,7204,10.0.0.1,0,17,-1,-1,4,0,1,162,0,0,1.3064516129032259e-06,1
